apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed,NAME_OF_AIRPORT
101.03,0.8,74.94,0.61,partly-cloudy-day,0.0,0.0,,1015.18,Humid and Mostly Cloudy,90.37,2015-07-03 20:00:00,5,8.26,180.0,7.17,1.6,IAH
99.98,0.57,75.49,0.64,partly-cloudy-day,0.0009,0.16,rain,1014.58,Humid and Partly Cloudy,89.11,2015-07-03 21:00:00,5,9.43,164.0,7.36,1.95,IAH
98.28,0.56,75.31,0.66,partly-cloudy-day,0.0004,0.13,rain,1014.41,Humid and Partly Cloudy,88.05,2015-07-03 22:00:00,4,9.84,172.0,7.81,2.35,IAH
97.98,0.58,75.1,0.66,partly-cloudy-day,0.0,0.0,,1014.18,Humid and Partly Cloudy,88.0,2015-07-03 23:00:00,2,9.84,162.0,8.4,2.53,IAH
95.88,0.51,75.0,0.69,partly-cloudy-day,0.0,0.0,,1014.28,Humid and Partly Cloudy,86.6,2015-07-04 00:00:00,1,9.62,174.0,7.48,2.09,IAH
93.06,0.67,74.76,0.72,partly-cloudy-day,0.0,0.0,,1014.1,Humid and Mostly Cloudy,84.83,2015-07-04 01:00:00,0,9.34,163.0,7.01,1.78,IAH
90.53,0.21,74.87,0.76,clear-night,0.0,0.0,,1014.12,Humid,83.16,2015-07-04 02:00:00,0,9.18,167.0,5.23,1.14,IAH
88.73,0.33,75.19,0.8,partly-cloudy-night,0.0,0.0,,1014.43,Humid and Partly Cloudy,81.97,2015-07-04 03:00:00,0,9.62,181.0,3.94,0.82,IAH
87.44,0.3,75.49,0.83,partly-cloudy-night,0.0,0.0,,1015.08,Humid and Partly Cloudy,81.18,2015-07-04 04:00:00,0,9.58,175.0,2.96,0.6,IAH
85.6,0.35,75.43,0.85,partly-cloudy-night,0.0,0.0,,1015.34,Humid and Partly Cloudy,80.23,2015-07-04 05:00:00,0,8.94,173.0,2.41,0.51,IAH
84.16,0.58,75.47,0.87,partly-cloudy-night,0.0,0.0,,1015.41,Humid and Partly Cloudy,79.57,2015-07-04 06:00:00,0,9.16,170.0,1.65,0.46,IAH
82.96,0.37,75.37,0.89,partly-cloudy-night,0.0,0.0,,1015.36,Humid and Partly Cloudy,79.04,2015-07-04 07:00:00,0,9.06,182.0,1.23,0.17,IAH
81.82,0.32,75.25,0.9,partly-cloudy-night,0.0,0.0,,1015.24,Humid and Partly Cloudy,78.55,2015-07-04 08:00:00,0,9.06,177.0,1.36,0.16,IAH
81.17,0.32,75.22,0.9,partly-cloudy-night,0.0,0.0,,1015.11,Humid and Partly Cloudy,78.27,2015-07-04 09:00:00,0,9.75,183.0,1.44,0.24,IAH
79.64,0.16,75.01,0.91,clear-night,0.0,0.0,,1015.3,Humid,77.88,2015-07-04 10:00:00,0,10.0,185.0,0.91,0.08,IAH
79.3,0.19,74.98,0.92,clear-night,0.0,0.0,,1015.67,Humid,77.53,2015-07-04 11:00:00,0,9.63,181.0,0.65,0.05,IAH
79.72,0.46,75.27,0.92,partly-cloudy-day,0.0,0.0,,1016.03,Humid and Partly Cloudy,77.92,2015-07-04 12:00:00,0,9.62,191.0,0.79,0.12,IAH
85.02,0.37,76.43,0.9,partly-cloudy-day,0.0,0.0,,1016.4,Humid and Partly Cloudy,79.79,2015-07-04 13:00:00,1,9.39,187.0,2.25,0.35,IAH
92.3,0.48,77.67,0.85,partly-cloudy-day,0.0,0.0,,1016.84,Humid and Partly Cloudy,82.83,2015-07-04 14:00:00,2,10.0,195.0,4.76,0.99,IAH
96.77,0.75,77.56,0.78,partly-cloudy-day,0.0,0.0,,1017.03,Humid and Mostly Cloudy,85.35,2015-07-04 15:00:00,4,10.0,198.0,6.84,1.73,IAH
99.31,0.66,76.71,0.7,partly-cloudy-day,0.0,0.0,,1016.91,Humid and Mostly Cloudy,87.6,2015-07-04 16:00:00,5,10.0,202.0,6.83,1.64,IAH
101.25,0.65,76.39,0.66,partly-cloudy-day,0.0,0.0,,1016.84,Humid and Mostly Cloudy,89.21,2015-07-04 17:00:00,6,10.0,198.0,6.65,1.4,IAH
102.07,0.68,76.05,0.64,partly-cloudy-day,0.0,0.0,,1016.36,Humid and Mostly Cloudy,90.12,2015-07-04 18:00:00,7,10.0,191.0,7.77,2.26,IAH
102.81,0.75,75.71,0.61,partly-cloudy-day,0.0,0.0,,1015.62,Humid and Mostly Cloudy,90.99,2015-07-04 19:00:00,6,10.0,191.0,9.28,2.53,IAH
102.27,0.75,75.42,0.61,partly-cloudy-day,0.0,0.0,,1015.19,Humid and Mostly Cloudy,90.85,2015-07-04 20:00:00,6,10.0,190.0,8.92,2.45,IAH
97.91,0.68,75.6,0.68,partly-cloudy-day,0.0028,0.19,rain,1015.46,Humid and Mostly Cloudy,87.54,2015-07-04 21:00:00,5,10.0,188.0,7.95,2.1,IAH
98.78,0.51,75.96,0.68,partly-cloudy-day,0.0043,0.2,rain,1015.24,Humid and Partly Cloudy,87.86,2015-07-04 22:00:00,4,10.0,179.0,8.35,2.41,IAH
99.0,0.59,76.04,0.68,partly-cloudy-day,0.0,0.0,,1015.03,Humid and Partly Cloudy,87.94,2015-07-04 23:00:00,2,10.0,179.0,9.83,2.35,IAH
97.25,0.66,75.73,0.69,partly-cloudy-day,0.0,0.0,,1014.62,Humid and Mostly Cloudy,86.99,2015-07-05 00:00:00,1,10.0,178.0,8.65,1.94,IAH
93.29,0.3,75.0,0.73,partly-cloudy-day,0.0,0.0,,1014.52,Humid and Partly Cloudy,84.84,2015-07-05 01:00:00,0,10.0,182.0,5.7,1.45,IAH
89.86,0.18,75.0,0.78,clear-night,0.0,0.0,,1014.62,Humid,82.7,2015-07-05 02:00:00,0,10.0,182.0,3.42,0.76,IAH
88.28,0.11,75.28,0.81,clear-night,0.0,0.0,,1015.53,Humid,81.69,2015-07-05 03:00:00,0,10.0,162.0,2.33,0.46,IAH
87.07,0.15,75.74,0.84,clear-night,0.0,0.0,,1016.26,Humid,80.91,2015-07-05 04:00:00,0,8.43,173.0,1.95,0.45,IAH
86.04,0.26,75.82,0.86,partly-cloudy-night,0.0,0.0,,1016.52,Humid and Partly Cloudy,80.3,2015-07-05 05:00:00,0,8.07,164.0,1.78,0.35,IAH
84.69,0.31,76.0,0.88,partly-cloudy-night,0.0,0.0,,1016.88,Humid and Partly Cloudy,79.72,2015-07-05 06:00:00,0,7.66,181.0,2.27,0.45,IAH
84.5,0.32,76.02,0.89,partly-cloudy-night,0.0,0.0,,1016.5,Humid and Partly Cloudy,79.63,2015-07-05 07:00:00,0,7.22,178.0,2.01,0.46,IAH
83.58,0.1,76.22,0.91,clear-night,0.0,0.0,,1016.46,Humid,79.21,2015-07-05 08:00:00,0,8.48,173.0,1.6,0.39,IAH
82.9,0.17,76.1,0.91,clear-night,0.0,0.0,,1016.71,Humid,78.94,2015-07-05 09:00:00,0,8.44,174.0,1.3,0.25,IAH
82.6,0.59,76.11,0.91,partly-cloudy-night,0.0,0.0,,1017.1,Humid and Partly Cloudy,78.81,2015-07-05 10:00:00,0,7.89,175.0,0.7,0.05,IAH
82.02,0.76,76.14,0.92,partly-cloudy-night,0.0,0.0,,1017.35,Humid and Mostly Cloudy,78.57,2015-07-05 11:00:00,0,7.89,173.0,0.71,0.04,IAH
82.61,0.75,76.26,0.92,partly-cloudy-day,0.0,0.0,,1017.84,Humid and Mostly Cloudy,78.8,2015-07-05 12:00:00,0,7.09,142.0,0.56,0.05,IAH
87.61,0.52,77.46,0.91,partly-cloudy-day,0.0,0.0,,1018.01,Humid and Partly Cloudy,80.37,2015-07-05 13:00:00,1,7.97,172.0,1.65,0.31,IAH
94.27,0.56,78.65,0.86,partly-cloudy-day,0.0,0.0,,1018.31,Humid and Partly Cloudy,83.32,2015-07-05 14:00:00,2,8.04,174.0,6.13,1.68,IAH
97.06,0.59,77.23,0.76,partly-cloudy-day,0.0,0.0,,1018.4,Humid and Partly Cloudy,85.75,2015-07-05 15:00:00,4,9.84,197.0,8.7,2.65,IAH
98.86,0.56,76.0,0.68,partly-cloudy-day,0.0,0.0,,1018.45,Humid and Partly Cloudy,87.88,2015-07-05 16:00:00,6,9.84,189.0,8.47,2.47,IAH
100.79,0.52,75.5,0.63,partly-cloudy-day,0.0,0.0,,1018.37,Humid and Partly Cloudy,89.69,2015-07-05 17:00:00,7,10.0,179.0,8.8,2.08,IAH
101.73,0.65,74.84,0.59,partly-cloudy-day,0.0,0.0,,1018.14,Humid and Mostly Cloudy,90.99,2015-07-05 18:00:00,7,10.0,191.0,9.34,3.06,IAH
102.59,0.58,74.68,0.58,partly-cloudy-day,0.0,0.0,,1017.64,Humid and Partly Cloudy,91.79,2015-07-05 19:00:00,7,10.0,182.0,9.26,2.54,IAH
103.81,0.44,74.98,0.57,partly-cloudy-day,0.0,0.0,,1017.19,Humid and Partly Cloudy,92.43,2015-07-05 20:00:00,7,10.0,184.0,9.77,2.51,IAH
103.76,0.44,75.11,0.58,partly-cloudy-day,0.0,0.0,,1016.57,Humid and Partly Cloudy,92.26,2015-07-05 21:00:00,6,10.0,178.0,9.57,2.14,IAH
102.68,0.44,75.02,0.59,partly-cloudy-day,0.0,0.0,,1016.05,Humid and Partly Cloudy,91.54,2015-07-05 22:00:00,4,10.0,173.0,11.16,3.05,IAH
101.26,0.27,74.78,0.6,partly-cloudy-day,0.0,0.0,,1015.34,Humid and Partly Cloudy,90.7,2015-07-05 23:00:00,2,10.0,184.0,10.72,3.07,IAH
98.51,0.34,74.48,0.63,partly-cloudy-day,0.0,0.0,,1015.38,Humid and Partly Cloudy,88.89,2015-07-06 00:00:00,1,10.0,183.0,8.38,2.39,IAH
96.16,0.27,74.47,0.66,partly-cloudy-day,0.0,0.0,,1015.91,Humid and Partly Cloudy,87.19,2015-07-06 01:00:00,0,9.92,171.0,5.79,1.4,IAH
92.68,0.27,74.83,0.73,partly-cloudy-night,0.0,0.0,,1016.79,Humid and Partly Cloudy,84.54,2015-07-06 02:00:00,0,9.62,156.0,4.57,0.98,IAH
91.2,0.4,75.47,0.77,partly-cloudy-night,0.0,0.0,,1017.53,Humid and Partly Cloudy,83.28,2015-07-06 03:00:00,0,9.62,141.0,5.82,1.35,IAH
89.72,0.21,75.74,0.81,clear-night,0.0,0.0,,1017.93,Humid,82.31,2015-07-06 04:00:00,0,9.62,154.0,4.37,0.88,IAH
88.77,0.38,76.11,0.83,partly-cloudy-night,0.0,0.0,,1018.03,Humid and Partly Cloudy,81.66,2015-07-06 05:00:00,0,9.43,157.0,3.68,0.88,IAH
87.81,0.3,76.18,0.85,partly-cloudy-night,0.0,0.0,,1017.5,Humid and Partly Cloudy,81.15,2015-07-06 06:00:00,0,8.99,163.0,2.72,0.37,IAH
86.95,0.64,76.23,0.87,partly-cloudy-night,0.0,0.0,,1017.27,Humid and Mostly Cloudy,80.63,2015-07-06 07:00:00,0,8.66,165.0,3.34,0.66,IAH
86.29,0.31,76.18,0.87,partly-cloudy-night,0.0,0.0,,1016.98,Humid and Partly Cloudy,80.27,2015-07-06 08:00:00,0,8.57,164.0,2.7,0.59,IAH
85.06,0.34,76.19,0.89,partly-cloudy-night,0.0,0.0,,1016.9,Humid and Partly Cloudy,79.86,2015-07-06 09:00:00,0,8.09,172.0,3.17,0.56,IAH
84.51,0.58,76.4,0.9,partly-cloudy-night,0.0,0.0,,1017.07,Humid and Partly Cloudy,79.58,2015-07-06 10:00:00,0,8.09,171.0,3.69,0.66,IAH
84.28,0.69,76.35,0.9,partly-cloudy-night,0.0,0.0,,1017.54,Humid and Mostly Cloudy,79.49,2015-07-06 11:00:00,0,7.98,164.0,2.52,0.58,IAH
84.26,0.61,76.48,0.91,partly-cloudy-day,0.0,0.0,,1017.89,Humid and Mostly Cloudy,79.46,2015-07-06 12:00:00,0,6.45,162.0,2.62,0.42,IAH
89.14,0.66,77.49,0.89,partly-cloudy-day,0.0,0.0,,1018.27,Humid and Mostly Cloudy,81.19,2015-07-06 13:00:00,1,6.7,164.0,3.98,0.81,IAH
94.38,0.76,78.37,0.85,partly-cloudy-day,0.0,0.0,,1018.81,Humid and Mostly Cloudy,83.55,2015-07-06 14:00:00,2,7.68,175.0,7.92,2.35,IAH
98.02,0.55,77.42,0.75,partly-cloudy-day,0.0,0.0,,1018.92,Humid and Partly Cloudy,86.2,2015-07-06 15:00:00,4,9.76,170.0,9.45,2.79,IAH
100.42,0.29,76.44,0.68,partly-cloudy-day,0.0,0.0,,1019.03,Humid and Partly Cloudy,88.6,2015-07-06 16:00:00,7,9.76,172.0,11.06,2.65,IAH
101.52,0.6,75.63,0.63,partly-cloudy-day,0.0,0.0,,1018.94,Humid and Mostly Cloudy,90.1,2015-07-06 17:00:00,7,9.76,163.0,10.53,2.87,IAH
101.55,0.38,74.47,0.58,partly-cloudy-day,0.0,0.0,,1018.39,Humid and Partly Cloudy,91.19,2015-07-06 18:00:00,9,9.76,170.0,11.48,3.53,IAH
101.4,0.69,73.94,0.57,partly-cloudy-day,0.0,0.0,,1018.0,Humid and Mostly Cloudy,91.55,2015-07-06 19:00:00,7,9.76,172.0,11.91,3.11,IAH
100.91,0.6,73.68,0.56,partly-cloudy-day,0.0,0.0,,1017.53,Humid and Mostly Cloudy,91.4,2015-07-06 20:00:00,7,10.0,165.0,11.56,2.87,IAH
100.42,0.42,73.79,0.57,partly-cloudy-day,0.0,0.0,,1017.18,Humid and Partly Cloudy,90.93,2015-07-06 21:00:00,6,10.0,163.0,11.05,3.14,IAH
99.81,0.48,74.09,0.59,partly-cloudy-day,0.0,0.0,,1016.67,Humid and Partly Cloudy,90.21,2015-07-06 22:00:00,4,10.0,163.0,10.62,3.16,IAH
98.32,0.34,74.01,0.61,partly-cloudy-day,0.0,0.0,,1015.79,Humid and Partly Cloudy,89.14,2015-07-06 23:00:00,2,10.0,162.0,10.14,2.88,IAH
96.88,0.67,74.52,0.65,partly-cloudy-day,0.0,0.0,,1015.18,Humid and Mostly Cloudy,87.67,2015-07-07 00:00:00,1,10.0,176.0,10.1,3.02,IAH
94.8,0.66,74.78,0.69,partly-cloudy-day,0.0,0.0,,1014.69,Humid and Mostly Cloudy,86.0,2015-07-07 01:00:00,0,10.0,170.0,9.9,2.67,IAH
91.55,0.26,74.72,0.74,partly-cloudy-night,0.0,0.0,,1014.42,Humid and Partly Cloudy,83.87,2015-07-07 02:00:00,0,10.0,166.0,8.23,2.11,IAH
90.29,0.29,75.07,0.77,partly-cloudy-night,0.0,0.0,,1015.2,Humid and Partly Cloudy,82.92,2015-07-07 03:00:00,0,10.0,174.0,5.84,1.48,IAH
89.31,0.6,75.78,0.81,partly-cloudy-night,0.0,0.0,,1016.74,Humid and Mostly Cloudy,82.06,2015-07-07 04:00:00,0,10.0,166.0,4.16,0.78,IAH
88.36,0.44,75.97,0.83,partly-cloudy-night,0.0,0.0,,1017.55,Humid and Partly Cloudy,81.5,2015-07-07 05:00:00,0,10.0,182.0,1.14,0.11,IAH
87.04,0.39,76.07,0.86,partly-cloudy-night,0.0,0.0,,1017.34,Humid and Partly Cloudy,80.77,2015-07-07 06:00:00,0,8.99,151.0,1.72,0.46,IAH
86.88,0.13,76.33,0.87,clear-night,0.0,0.0,,1016.88,Humid,80.54,2015-07-07 07:00:00,0,8.61,142.0,2.05,0.39,IAH
86.99,0.44,76.67,0.88,partly-cloudy-night,0.0,0.0,,1016.7,Humid and Partly Cloudy,80.42,2015-07-07 08:00:00,0,9.25,144.0,2.34,0.42,IAH
87.33,0.58,77.0,0.89,partly-cloudy-night,0.0,0.0,,1016.15,Humid and Partly Cloudy,80.44,2015-07-07 09:00:00,0,8.5,135.0,3.16,0.75,IAH
88.16,0.61,77.34,0.89,partly-cloudy-night,0.0,0.0,,1015.76,Humid and Mostly Cloudy,80.73,2015-07-07 10:00:00,0,8.28,160.0,3.87,0.86,IAH
88.6,0.76,77.61,0.9,partly-cloudy-night,0.0,0.0,,1016.13,Humid and Mostly Cloudy,80.83,2015-07-07 11:00:00,0,7.65,159.0,4.32,0.64,IAH
88.58,0.83,77.53,0.9,partly-cloudy-day,0.0,0.0,,1016.92,Humid and Mostly Cloudy,80.86,2015-07-07 12:00:00,0,6.63,160.0,3.19,0.55,IAH
91.7,0.69,78.11,0.87,partly-cloudy-day,0.0,0.0,,1017.18,Humid and Mostly Cloudy,82.24,2015-07-07 13:00:00,1,8.0,165.0,5.43,1.07,IAH
95.04,0.74,78.07,0.82,partly-cloudy-day,0.0,0.0,,1016.93,Humid and Mostly Cloudy,84.06,2015-07-07 14:00:00,2,7.87,171.0,9.54,2.62,IAH
98.02,0.54,77.17,0.74,partly-cloudy-day,0.0,0.0,,1016.89,Humid and Partly Cloudy,86.39,2015-07-07 15:00:00,4,8.5,176.0,10.8,2.88,IAH
99.73,0.59,76.18,0.67,partly-cloudy-day,0.0,0.0,,1016.94,Humid and Partly Cloudy,88.34,2015-07-07 16:00:00,5,10.0,166.0,11.78,3.06,IAH
101.19,0.44,75.44,0.62,partly-cloudy-day,0.0,0.0,,1017.16,Humid and Partly Cloudy,90.05,2015-07-07 17:00:00,8,10.0,177.0,12.34,3.57,IAH
101.59,0.57,75.01,0.6,partly-cloudy-day,0.0,0.0,,1017.25,Humid and Partly Cloudy,90.72,2015-07-07 18:00:00,7,10.0,175.0,12.08,3.5,IAH
102.13,0.51,74.96,0.59,partly-cloudy-day,0.0,0.0,,1016.54,Humid and Partly Cloudy,91.19,2015-07-07 19:00:00,8,10.0,171.0,12.85,3.47,IAH
102.87,0.44,75.1,0.59,partly-cloudy-day,0.0,0.0,,1016.09,Humid and Partly Cloudy,91.61,2015-07-07 20:00:00,7,10.0,172.0,12.13,3.84,IAH
102.89,0.44,75.61,0.61,partly-cloudy-day,0.0,0.0,,1015.59,Humid and Partly Cloudy,91.13,2015-07-07 21:00:00,6,10.0,177.0,12.84,3.66,IAH
101.19,0.75,75.6,0.63,partly-cloudy-day,0.0,0.0,,1015.28,Humid and Mostly Cloudy,89.89,2015-07-07 22:00:00,3,10.0,173.0,11.79,3.26,IAH
99.17,0.68,75.03,0.64,partly-cloudy-day,0.0,0.0,,1014.96,Humid and Mostly Cloudy,88.92,2015-07-07 23:00:00,2,10.0,172.0,11.94,3.47,IAH
96.42,0.38,75.15,0.68,partly-cloudy-day,0.0,0.0,,1015.34,Humid and Partly Cloudy,86.86,2015-07-08 00:00:00,1,10.0,174.0,10.14,2.62,IAH
94.49,0.41,75.48,0.73,partly-cloudy-day,0.0,0.0,,1015.35,Humid and Partly Cloudy,85.32,2015-07-08 01:00:00,0,10.0,162.0,9.78,2.99,IAH
92.38,0.3,75.65,0.76,partly-cloudy-night,0.0,0.0,,1015.73,Humid and Partly Cloudy,83.89,2015-07-08 02:00:00,0,10.0,160.0,5.99,1.37,IAH
91.63,0.51,76.13,0.79,partly-cloudy-night,0.0,0.0,,1016.53,Humid and Partly Cloudy,83.2,2015-07-08 03:00:00,0,9.45,160.0,5.64,0.9,IAH
90.61,0.68,76.61,0.83,partly-cloudy-night,0.0,0.0,,1017.04,Humid and Mostly Cloudy,82.42,2015-07-08 04:00:00,0,8.99,161.0,4.57,1.04,IAH
89.91,0.73,76.91,0.85,partly-cloudy-night,0.0,0.0,,1017.09,Humid and Mostly Cloudy,81.95,2015-07-08 05:00:00,0,9.25,161.0,4.18,0.95,IAH
89.86,0.72,77.24,0.86,partly-cloudy-night,0.0,0.0,,1016.97,Humid and Mostly Cloudy,81.74,2015-07-08 06:00:00,0,8.53,153.0,4.59,0.85,IAH
89.72,0.83,77.41,0.87,partly-cloudy-night,0.0,0.0,,1016.41,Humid and Mostly Cloudy,81.56,2015-07-08 07:00:00,0,8.47,157.0,5.56,1.1,IAH
89.76,0.79,77.55,0.88,partly-cloudy-night,0.0,0.0,,1015.79,Humid and Mostly Cloudy,81.5,2015-07-08 08:00:00,0,8.45,169.0,6.58,1.72,IAH
88.98,0.79,77.25,0.88,partly-cloudy-night,0.0,0.0,,1015.84,Humid and Mostly Cloudy,81.24,2015-07-08 09:00:00,0,8.45,166.0,7.41,2.22,IAH
87.15,0.83,76.33,0.87,partly-cloudy-night,0.0,0.0,,1016.28,Humid and Mostly Cloudy,80.69,2015-07-08 10:00:00,0,8.45,177.0,6.68,1.68,IAH
85.5,0.86,75.48,0.86,partly-cloudy-night,0.0,0.0,,1017.0,Humid and Mostly Cloudy,80.15,2015-07-08 11:00:00,0,8.62,171.0,5.68,1.21,IAH
83.72,0.69,74.86,0.86,partly-cloudy-day,0.0,0.0,,1017.13,Humid and Mostly Cloudy,79.46,2015-07-08 12:00:00,0,7.24,175.0,4.18,0.7,IAH
86.8,0.62,75.24,0.83,partly-cloudy-day,0.0,0.0,,1017.54,Humid and Mostly Cloudy,80.91,2015-07-08 13:00:00,1,6.88,176.0,6.07,1.14,IAH
91.03,0.7,75.46,0.78,partly-cloudy-day,0.0,0.0,,1018.0,Humid and Mostly Cloudy,83.18,2015-07-08 14:00:00,2,7.49,180.0,9.22,2.7,IAH
94.57,0.6,75.22,0.71,partly-cloudy-day,0.0,0.0,,1018.09,Humid and Mostly Cloudy,85.55,2015-07-08 15:00:00,4,7.8,182.0,10.95,2.87,IAH
96.94,0.44,74.72,0.66,partly-cloudy-day,0.0,0.0,,1018.34,Humid and Partly Cloudy,87.56,2015-07-08 16:00:00,6,8.26,184.0,10.99,3.23,IAH
99.46,0.44,74.52,0.61,partly-cloudy-day,0.0,0.0,,1018.04,Humid and Partly Cloudy,89.57,2015-07-08 17:00:00,7,7.96,181.0,11.14,3.16,IAH
100.74,0.32,73.63,0.56,partly-cloudy-day,0.0,0.0,,1017.91,Humid and Partly Cloudy,91.32,2015-07-08 18:00:00,9,9.76,188.0,12.07,3.17,IAH
101.06,0.44,73.03,0.54,partly-cloudy-day,0.0,0.0,,1017.56,Humid and Partly Cloudy,92.09,2015-07-08 19:00:00,8,9.76,186.0,11.51,3.31,IAH
100.15,0.5,72.03,0.52,partly-cloudy-day,0.0,0.0,,1017.28,Humid and Partly Cloudy,92.21,2015-07-08 20:00:00,7,9.76,177.0,12.15,3.33,IAH
100.1,0.47,72.18,0.53,partly-cloudy-day,0.0,0.0,,1017.04,Humid and Partly Cloudy,92.04,2015-07-08 21:00:00,6,9.76,178.0,11.14,2.63,IAH
99.45,0.37,72.32,0.54,partly-cloudy-day,0.0,0.0,,1016.66,Humid and Partly Cloudy,91.41,2015-07-08 22:00:00,4,9.76,163.0,11.49,3.2,IAH
97.98,0.44,72.47,0.56,partly-cloudy-day,0.0,0.0,,1016.32,Humid and Partly Cloudy,90.13,2015-07-08 23:00:00,2,9.76,167.0,11.0,2.92,IAH
95.41,0.45,72.18,0.59,partly-cloudy-day,0.0,0.0,,1016.25,Humid and Partly Cloudy,88.32,2015-07-09 00:00:00,1,9.76,174.0,10.01,3.15,IAH
92.71,0.38,72.63,0.65,partly-cloudy-day,0.0,0.0,,1016.56,Humid and Partly Cloudy,85.93,2015-07-09 01:00:00,0,9.76,161.0,6.34,1.52,IAH
90.37,0.25,72.82,0.69,partly-cloudy-night,0.0,0.0,,1016.88,Humid and Partly Cloudy,84.1,2015-07-09 02:00:00,0,9.43,164.0,5.17,0.93,IAH
89.37,0.17,74.03,0.75,clear-night,0.0,0.0,,1017.38,Humid,82.83,2015-07-09 03:00:00,0,9.43,147.0,4.42,0.82,IAH
88.3,0.15,74.85,0.79,clear-night,0.0,0.0,,1017.94,Humid,81.85,2015-07-09 04:00:00,0,9.76,150.0,4.44,0.95,IAH
86.8,0.17,75.12,0.83,clear-night,0.0,0.0,,1018.14,Humid,80.94,2015-07-09 05:00:00,0,9.58,151.0,4.68,0.95,IAH
85.76,0.15,75.06,0.84,clear-night,0.0,0.0,,1017.9,Humid,80.42,2015-07-09 06:00:00,0,8.91,150.0,4.7,1.14,IAH
84.73,0.12,74.97,0.85,clear-night,0.0,0.0,,1017.64,Humid,79.93,2015-07-09 07:00:00,0,9.17,154.0,5.59,1.04,IAH
83.64,0.17,74.74,0.86,clear-night,0.0,0.0,,1017.42,Humid,79.43,2015-07-09 08:00:00,0,8.94,164.0,5.07,0.96,IAH
82.34,0.31,74.55,0.87,partly-cloudy-night,0.0,0.0,,1017.39,Humid and Partly Cloudy,78.84,2015-07-09 09:00:00,0,8.34,161.0,2.97,0.55,IAH
79.64,0.32,74.13,0.88,partly-cloudy-night,0.0,0.0,,1017.5,Humid and Partly Cloudy,78.01,2015-07-09 10:00:00,0,8.09,168.0,1.24,0.18,IAH
78.52,0.4,73.52,0.89,partly-cloudy-night,0.0,0.0,,1017.9,Humid and Partly Cloudy,76.93,2015-07-09 11:00:00,0,7.72,180.0,0.36,0.01,IAH
78.23,0.44,73.45,0.9,partly-cloudy-day,0.0,0.0,,1018.49,Humid and Partly Cloudy,76.64,2015-07-09 12:00:00,0,6.69,,0.42,0.0,IAH
83.34,0.44,75.31,0.88,partly-cloudy-day,0.0,0.0,,1018.82,Humid and Partly Cloudy,79.22,2015-07-09 13:00:00,1,7.13,166.0,2.42,0.46,IAH
91.03,0.53,76.71,0.82,partly-cloudy-day,0.0,0.0,,1019.19,Humid and Partly Cloudy,82.61,2015-07-09 14:00:00,2,7.8,171.0,5.35,1.07,IAH
95.53,0.47,76.36,0.75,partly-cloudy-day,0.0,0.0,,1019.31,Humid and Partly Cloudy,85.41,2015-07-09 15:00:00,4,9.46,185.0,6.9,1.53,IAH
98.47,0.44,75.99,0.69,partly-cloudy-day,0.0,0.0,,1019.07,Humid and Partly Cloudy,87.62,2015-07-09 16:00:00,6,9.76,183.0,7.93,1.68,IAH
101.15,0.42,75.73,0.64,partly-cloudy-day,0.0,0.0,,1018.98,Humid and Partly Cloudy,89.75,2015-07-09 17:00:00,8,9.76,176.0,8.25,2.41,IAH
103.34,0.71,75.19,0.58,partly-cloudy-day,0.0,0.0,,1018.56,Humid and Mostly Cloudy,91.87,2015-07-09 18:00:00,6,10.0,172.0,8.32,1.78,IAH
104.27,0.44,74.6,0.55,partly-cloudy-day,0.0,0.0,,1018.16,Humid and Partly Cloudy,93.14,2015-07-09 19:00:00,8,10.0,162.0,8.8,2.26,IAH
104.24,0.44,74.01,0.53,partly-cloudy-day,0.0,0.0,,1017.58,Humid and Partly Cloudy,93.67,2015-07-09 20:00:00,7,10.0,153.0,7.54,1.5,IAH
103.58,0.36,73.86,0.54,partly-cloudy-day,0.0,0.0,,1017.36,Humid and Partly Cloudy,93.31,2015-07-09 21:00:00,6,10.0,161.0,8.92,2.13,IAH
103.25,0.42,73.98,0.54,partly-cloudy-day,0.0,0.0,,1017.08,Humid and Partly Cloudy,92.94,2015-07-09 22:00:00,4,10.0,156.0,9.17,2.55,IAH
101.28,0.44,74.26,0.58,partly-cloudy-day,0.0,0.0,,1016.76,Humid and Partly Cloudy,91.18,2015-07-09 23:00:00,2,10.0,149.0,9.35,2.7,IAH
99.05,0.17,74.22,0.61,clear-day,0.0,0.0,,1016.58,Humid,89.52,2015-07-10 00:00:00,1,10.0,152.0,8.67,2.09,IAH
95.21,0.14,73.83,0.65,clear-day,0.0,0.0,,1016.77,Humid,86.96,2015-07-10 01:00:00,0,10.0,147.0,6.44,1.48,IAH
91.38,0.11,73.38,0.69,clear-night,0.0,0.0,,1016.97,Humid,84.5,2015-07-10 02:00:00,0,10.0,160.0,4.48,0.84,IAH
89.63,0.0,74.0,0.74,clear-night,0.0,0.0,,1017.25,Humid,83.0,2015-07-10 03:00:00,0,9.62,150.0,3.85,0.64,IAH
88.09,0.0,74.53,0.79,clear-night,0.0,0.0,,1017.59,Humid,81.85,2015-07-10 04:00:00,0,9.43,155.0,3.63,0.58,IAH
